date,time,total irradiance,Direct irradiance,Thermometer shelters,Relative humidity of ground shelters,Total measured radiation,temperature,power
2018/12/12,6:15,0,0,-6.4,27.28,0,-8.5,0
2018/12/12,6:30,0,0,-6.51,27.02,0,-8.5,0
2018/12/12,6:45,0,0,-6.61,26.81,0,-8.2,0
2018/12/12,7:00,0,0,-6.7,26.67,0,-8,0
2018/12/12,7:15,0,0,-6.77,26.59,0,-9,0
2018/12/12,7:30,0.1,0,-6.84,26.6,7,-7.7,0
2018/12/12,7:45,35.09,22.16,-6.69,26.31,38,-7.8,0.234428
2018/12/12,8:00,66.01,47.08,-6.42,25.98,93.999992,-8.2,0.681974
2018/12/12,8:15,115.24,89.72,-5.91,25.37,139,-7.5,1.02296
2018/12/12,8:30,148.49,119.57,-5.2,24.34,201,-6.3,1.470506
2018/12/12,8:45,197.67,164.65,-4.28,22.59,261,-5.7,2.600024
2018/12/12,9:00,229.49,194.21,-3.5,20.24,303,-4.4,4.07053
2018/12/12,9:15,275.14,237,-2.83,19.46,338,-3.5,4.645945
2018/12/12,9:30,303.92,264.16,-2.14,19.01,394,-2.7,5.668906
2018/12/12,9:45,344.23,302.39,-1.64,19.33,439,-1.7,6.585308
2018/12/12,10:00,369.05,326,-1.14,20.45,496,-1.4,7.62958
2018/12/12,10:15,402.94,358.34,-0.78,21.78,542.999878,-0.8,8.354177
2018/12/12,10:30,423.18,377.7,-0.46,22.43,598.999878,-0.4,9.419761
2018/12/12,10:45,449.85,403.26,-0.11,22.59,648.999878,-0.1,10.14436
2018/12/12,11:00,465.05,417.87,0.26,21.94,699.999878,0.4,10.89027
2018/12/12,11:15,483.88,435.95,0.6,20.91,738.999878,0.6,11.40175
2018/12/12,11:30,493.67,445.38,0.89,20.48,750.999878,1,11.78536
2018/12/12,11:45,504.16,455.48,1.2,20.21,780.999878,1.3,12.08372
2018/12/12,12:00,508.31,459.48,1.55,19.82,792.999878,1.7,12.2329
2018/12/12,12:15,510.26,461.36,1.89,19.12,792.999878,1.9,12.06241
2018/12/12,12:30,508.68,459.85,2.18,18.29,772.999878,2.2,11.78536
2018/12/12,12:45,502.02,453.46,2.39,17.72,727.999878,2.7,11.23125
2018/12/12,13:00,494.71,446.43,2.59,17.49,716.999878,3,11.08207
2018/12/12,13:15,479.52,431.84,2.78,17.39,679.999878,3.1,10.67715
2018/12/12,13:30,466.63,419.47,2.97,17.33,681.999878,3.5,10.57059
2018/12/12,13:45,443.27,397.06,3.14,17.32,618.999878,3.3,9.931241
2018/12/12,14:00,425.09,379.64,3.3,17.37,606.999878,3.5,9.483696
2018/12/12,14:15,394.06,349.95,3.42,17.64,558.999878,3.5,8.886969
2018/12/12,14:30,370.93,327.88,3.53,18.24,539.999878,3.6,8.375488
2018/12/12,14:45,332.86,291.64,3.58,19.24,517.999878,3.9,7.88532
2018/12/12,15:00,305.41,265.62,3.64,20.47,471,4,7.011541
2018/12/12,15:15,261.6,224.29,3.66,21.71,438,4,6.116451
2018/12/12,15:30,230.89,195.53,3.66,22.6,375,4.1,4.795127
2018/12/12,15:45,183.11,151.2,3.59,23.06,339,4,2.152479
2018/12/12,16:00,150.43,121.3,3.48,23.15,265,3.8,1.342636
2018/12/12,16:15,100.97,77.06,3.2,23.29,178,3.6,0.980337
2018/12/12,16:30,68.51,49.11,2.8,23.76,92.999992,3.3,0.532792
2018/12/12,16:45,23.41,13.43,2.1,24.84,30,2.7,0.170493
2018/12/12,17:00,1.32,0.14,1.4,25.96,2,2.2,0
2018/12/12,17:15,0,0,0.86,26.81,0,1.3,0
2018/12/12,17:30,0,0,0.38,27.53,0,0.9,0
2018/12/12,17:45,0,0,-0.08,28.19,0,-0.3,0
2018/12/12,18:00,0,0,-0.5,28.75,0,-1.1,0
2018/12/12,18:15,0,0,-0.86,29.24,0,-1.6,0
2018/12/12,18:30,0,0,-1.17,29.72,0,-1.2,0
2018/12/12,18:45,0,0,-1.42,30.2,0,-1.8,0
2018/12/12,19:00,0,0,-1.61,30.72,0,-1.7,0
2018/12/12,19:15,0,0,-1.73,31.22,0,-2,0
2018/12/12,19:30,0,0,-1.83,31.8,0,-2.2,0
2018/12/12,19:45,0,0,-1.91,32.49,0,-2.4,0
2018/12/12,20:00,0,0,-1.99,33.27,0,-2.5,0
2018/12/12,20:15,0,0,-2.08,34.1,0,-2.9,0
2018/12/12,20:30,0,0,-2.15,34.89,0,-2.6,0
2018/12/12,20:45,0,0,-2.22,35.6,0,-3.1,0
2018/12/12,21:00,0,0,-2.28,36.24,0,-2.9,0
2018/12/12,21:15,0,0,-2.35,36.83,0,-3,0
2018/12/12,21:30,0,0,-2.44,37.4,0,-3.2,0
2018/12/12,21:45,0,0,-2.57,38.01,0,-3.3,0
2018/12/12,22:00,0,0,-2.7,38.64,0,-3.3,0
2018/12/12,22:15,0,0,-2.8,39.22,0,-3.7,0
2018/12/12,22:30,0,0,-2.88,39.74,0,-3.9,0
2018/12/12,22:45,0,0,-2.95,40.26,0,-3.8,0
2018/12/12,23:00,0,0,-3.02,40.87,0,-4,0
2018/12/12,23:15,0,0,-3.1,41.59,0,-4.2,0
2018/12/12,23:30,0,0,-3.2,42.47,0,-4.4,0
2018/12/12,23:45,0,0,-3.32,43.45,0,-4.4,0
2018/12/13,0:00,0,0,-3.53,34.02,0,-5.1,0
2018/12/13,0:15,0,0,-3.58,34.29,0,-5.6,0
2018/12/13,0:30,0,0,-3.58,34.32,0,-4.5,0
2018/12/13,0:45,0,0,-3.57,34.31,0,-4.2,0
2018/12/13,1:00,0,0,-3.6,34.4,0,-5.1,0
2018/12/13,1:15,0,0,-3.6,34.29,0,-5.6,0
2018/12/13,1:30,0,0,-3.57,34.1,0,-5.4,0
2018/12/13,1:45,0,0,-3.57,33.97,0,-6,0
2018/12/13,2:00,0,0,-3.61,33.97,0,-6,0
2018/12/13,2:15,0,0,-3.71,34.13,0,-5.7,0
2018/12/13,2:30,0,0,-3.87,34.48,0,-6.3,0
2018/12/13,2:45,0,0,-4.02,34.76,0,-6.6,0
2018/12/13,3:00,0,0,-4.16,35,0,-6.3,0
2018/12/13,3:15,0,0,-4.29,35.3,0,-6.7,0
2018/12/13,3:30,0,0,-4.46,35.72,0,-7.1,0
2018/12/13,3:45,0,0,-4.64,36.23,0,-8.5,0
2018/12/13,4:00,0,0,-4.83,36.88,0,-8.4,0
2018/12/13,4:15,0,0,-5.02,37.54,0,-8.9,0
2018/12/13,4:30,0,0,-5.18,38.13,0,-9.6,0
2018/12/13,4:45,0,0,-5.26,38.27,0,-9.5,0
2018/12/13,5:00,0,0,-5.28,37.92,0,-9.4,0
2018/12/13,5:15,0,0,-5.29,37.31,0,-7.7,0
2018/12/13,5:30,0,0,-5.31,36.56,0,-7.6,0
2018/12/13,5:45,0,0,-5.35,35.9,0,-7.1,0
2018/12/13,6:00,0,0,-5.36,35.24,0,-9.2,0
2018/12/13,6:15,0,0,-5.38,34.86,0,-8.5,0
2018/12/13,6:30,0,0,-5.41,34.79,0,-8.3,0
2018/12/13,6:45,0,0,-5.44,34.84,0,-8.8,0
2018/12/13,7:00,0,0,-5.46,34.92,0,-9.1,0
2018/12/13,7:15,0,0,-5.5,35.07,0,-9.4,0
2018/12/13,7:30,0,0,-5.6,35.46,4,-9.2,0
2018/12/13,7:45,32.64,20.15,-5.5,35.4,26,-8.7,0.170493
2018/12/13,8:00,62.77,44.19,-5.2,34.74,66.999992,-8.3,0.532792
2018/12/13,8:15,110.97,85.71,-4.6,33.21,116,-8.9,0.959025
2018/12/13,8:30,143.61,114.94,-3.95,31.47,182,-7.2,1.427882
2018/12/13,8:45,192,159.19,-3.27,29.77,243,-6,2.578713
2018/12/13,9:00,223.38,188.29,-2.56,27.96,322,-4.8,4.816439
2018/12/13,9:15,268.47,230.5,-1.84,25.93,403,-3.7,6.585308
2018/12/13,9:30,296.93,257.31,-1.3,24.19,529.999878,-3.1,7.62958
2018/12/13,9:45,336.85,295.13,-0.84,23.21,607.999878,-1.8,8.482047
2018/12/13,10:00,361.42,318.5,-0.41,22.46,639.999878,-0.8,9.355825
2018/12/13,10:15,394.99,350.5,-0.02,21.52,649.999878,0,10.25092
2018/12/13,10:30,415.04,369.66,0.29,21.01,686.999878,1.3,10.84764
2018/12/13,10:45,441.43,394.92,0.67,20.54,712.999878,2.1,11.44437
2018/12/13,11:00,456.44,409.31,1.09,19.99,747.999878,2.6,12.0411
2018/12/13,11:15,474.95,427.08,1.46,19.21,802.999878,3.4,12.31815
2018/12/13,11:30,484.58,436.33,1.74,18.76,834.999878,3.6,12.89356
2018/12/13,11:45,494.87,446.21,2.05,18.38,856.999878,3.7,13.17062
2018/12/13,12:00,498.88,450.02,2.33,17.82,868.999878,4.2,13.5116
2018/12/13,12:15,500.62,451.75,2.51,17.33,869.999878,4.2,13.29849
2018/12/13,12:30,498.23,449.21,2.65,17.2,848.999878,4.3,12.91488
2018/12/13,12:45,488.48,439.41,2.78,17.13,798.999878,4.9,12.33946
2018/12/13,13:00,470.88,419.06,2.89,17.12,813.999878,5.2,12.38208
2018/12/13,13:15,462.13,415.08,3.02,17.12,744.999878,5,11.46568
2018/12/13,13:30,441.61,394.11,3.12,17.14,697.999878,5,10.7624
2018/12/13,13:45,411.54,360.54,3.23,16.96,651.999878,4.7,10.20829
2018/12/13,14:00,395.96,349.44,3.33,16.48,703.999878,4.8,10.74108
2018/12/13,14:15,366.75,322.75,3.37,16.44,513.999878,4.9,7.906631
2018/12/13,14:30,331.19,286.05,3.4,16.47,408,4.9,6.819736
2018/12/13,14:45,294.73,248.33,3.4,16.52,412,5,6.585308
2018/12/13,15:00,260.91,219.99,3.38,16.59,359,5.2,5.413166
2018/12/13,15:15,236.87,202.1,3.37,16.65,228,4.9,3.345933
2018/12/13,15:30,203.77,170.63,3.34,16.73,442,5.1,5.967269
2018/12/13,15:45,159.78,129.73,3.28,16.86,390,5.1,3.026258
2018/12/13,16:00,121.81,91.28,3.21,17.02,316,5,2.152479
2018/12/13,16:15,84.37,61.21,3.03,17.67,227,4.8,1.491817
2018/12/13,16:30,56.92,38.67,2.71,18.66,77.999992,4.6,0.980337
2018/12/13,16:45,19.31,10.18,2.2,19.26,32,4,0.38361
2018/12/13,17:00,1.27,0.15,1.74,19.79,0,3.3,0.085247
2018/12/13,17:15,0,0,1.34,20.37,0,3.3,0
2018/12/13,17:30,0,0,0.95,20.96,0,3.3,0
2018/12/13,17:45,0,0,0.6,21.51,0,2.9,0
2018/12/13,18:00,0,0,0.28,22.02,0,1.8,0
2018/12/13,18:15,0,0,0.04,22.43,0,1.4,0
2018/12/13,18:30,0,0,-0.16,22.77,0,1.2,0
2018/12/13,18:45,0,0,-0.32,23.05,0,1.5,0
2018/12/13,19:00,0,0,-0.43,23.28,0,0.1,0
2018/12/13,19:15,0,0,-0.5,23.47,0,-0.9,0
2018/12/13,19:30,0,0,-0.61,23.71,0,-0.3,0
2018/12/13,19:45,0,0,-0.72,23.99,0,0.1,0
2018/12/13,20:00,0,0,-0.84,24.33,0,0.3,0
2018/12/13,20:15,0,0,-0.98,24.69,0,-0.1,0
2018/12/13,20:30,0,0,-1.1,25.02,0,-0.3,0
2018/12/13,20:45,0,0,-1.2,25.29,0,-0.1,0
2018/12/13,21:00,0,0,-1.29,25.53,0,0,0
2018/12/13,21:15,0,0,-1.38,25.76,0,-0.3,0
2018/12/13,21:30,0,0,-1.46,25.97,0,-1.1,0
2018/12/13,21:45,0,0,-1.57,26.19,0,-1.8,0
2018/12/13,22:00,0,0,-1.68,26.45,0,-0.8,0
2018/12/13,22:15,0,0,-1.8,26.71,0,-0.6,0
2018/12/13,22:30,0,0,-1.93,27.01,0,-0.8,0
2018/12/13,22:45,0,0,-2.06,27.35,0,-0.8,0
2018/12/13,23:00,0,0,-2.2,27.69,0,-1.4,0
2018/12/13,23:15,0,0,-2.34,28.04,0,-1.8,0
2018/12/13,23:30,0,0,-2.45,28.38,0,-2.8,0
2018/12/13,23:45,0,0,-2.58,28.72,0,-1.9,0
2018/12/14,0:00,0,0,-2.24,24.02,0,-2.1,0
2018/12/14,0:15,0,0,-2.36,24.25,0,-2.6,0
2018/12/14,0:30,0,0,-2.47,24.48,0,-2,0
2018/12/14,0:45,0,0,-2.59,24.74,0,-2.4,0
2018/12/14,1:00,0,0,-2.71,25.01,0,-3.3,0
2018/12/14,1:15,0,0,-2.84,25.31,0,-3.1,0
2018/12/14,1:30,0,0,-2.92,25.55,0,-3.2,0
2018/12/14,1:45,0,0,-3.05,25.89,0,-4,0
2018/12/14,2:00,0,0,-3.17,26.3,0,-4,0
2018/12/14,2:15,0,0,-3.29,26.74,0,-4.4,0
2018/12/14,2:30,0,0,-3.4,27.26,0,-4.2,0
2018/12/14,2:45,0,0,-3.5,27.75,0,-3.6,0
2018/12/14,3:00,0,0,-3.58,28.23,0,-4.3,0
2018/12/14,3:15,0,0,-3.63,28.66,0,-4.2,0
2018/12/14,3:30,0,0,-3.68,29.13,0,-4.6,0
2018/12/14,3:45,0,0,-3.71,29.57,0,-4.4,0
2018/12/14,4:00,0,0,-3.74,30.09,0,-3.4,0
2018/12/14,4:15,0,0,-3.78,30.68,0,-3.5,0
2018/12/14,4:30,0,0,-3.83,31.36,0,-4.5,0
2018/12/14,4:45,0,0,-3.89,32.08,0,-4.6,0
2018/12/14,5:00,0,0,-3.96,32.86,0,-4.5,0
2018/12/14,5:15,0,0,-4.03,33.68,0,-4.2,0
2018/12/14,5:30,0,0,-4.09,34.51,0,-4.6,0
2018/12/14,5:45,0,0,-4.15,35.36,0,-5.3,0
2018/12/14,6:00,0,0,-4.22,36.24,0,-6.2,0
2018/12/14,6:15,0,0,-4.27,37.11,0,-5.1,0
2018/12/14,6:30,0,0,-4.32,37.96,0,-5.4,0
2018/12/14,6:45,0,0,-4.35,38.8,0,-6.8,0
2018/12/14,7:00,0,0,-4.38,39.62,0,-7,0
2018/12/14,7:15,0,0,-4.41,40.46,0,-6.9,0
2018/12/14,7:30,0,0,-4.43,41.33,7,-5.6,0
2018/12/14,7:45,30.04,18,-4.39,42.18,64.999992,-4.8,0.234428
2018/12/14,8:00,59.38,41.15,-4.24,42.64,149,-4.4,0.681974
2018/12/14,8:15,106.86,81.86,-3.94,42.69,212,-3,0.980337
2018/12/14,8:30,139.17,110.71,-3.51,42.55,297,-2.3,1.278701
2018/12/14,8:45,187.19,154.55,-2.85,41.85,365,-2,2.877076
2018/12/14,9:00,218.4,183.45,-2.05,41.82,428,-0.6,5.754152
2018/12/14,9:15,263.37,225.51,-1.51,42.25,475,0.4,6.904983
2018/12/14,9:30,291.83,252.32,-0.88,41.83,514.999878,0.8,7.906631
2018/12/14,9:45,331.86,290.22,-0.35,42,557.999878,1.9,8.716475
2018/12/14,10:00,356.56,313.71,0.1,41.13,602.999878,2.6,9.611566
2018/12/14,10:15,390.35,345.93,0.61,39.91,642.999878,3.1,10.16567
2018/12/14,10:30,410.56,365.24,1.17,37.93,676.999878,3.6,10.84764
2018/12/14,10:45,437.18,390.75,1.6,35.45,721.999878,3.8,11.55093
2018/12/14,11:00,452.37,405.32,1.96,34.78,756.999878,4.4,12.0411
2018/12/14,11:15,471.19,423.38,2.33,34.11,803.999878,4.7,12.25421
2018/12/14,11:30,481,432.81,2.72,32.69,821.999878,4.2,12.65914
2018/12/14,11:45,491.56,442.97,3.05,31.07,830.999878,4.4,12.65914
2018/12/14,12:00,495.78,447.03,3.3,30.73,835.999878,4.5,12.61651
2018/12/14,12:15,497.84,449.01,3.57,30.6,853.999878,4.7,12.91488
2018/12/14,12:30,496.37,447.59,3.83,30.29,815.999878,4.7,12.5952
2018/12/14,12:45,489.96,441.43,4.08,29.2,830.999878,5.1,12.61651
2018/12/14,13:00,482.85,434.61,4.32,28.18,823.999878,5,12.46733
2018/12/14,13:15,468.06,420.41,4.48,27.78,781.999878,5.1,12.01978
2018/12/14,13:30,455.5,408.35,4.64,27.96,746.999878,5.2,11.57224
2018/12/14,13:45,432.69,386.48,4.79,28.24,676.999878,5.6,10.54928
2018/12/14,14:00,414.93,369.48,4.94,28.57,645.999878,5.7,10.10173
2018/12/14,14:15,384.64,340.53,5.04,28.89,598.999878,5.7,9.334514
2018/12/14,14:30,362.17,319.11,5.15,28.32,533.999878,5.9,8.332865
2018/12/14,14:45,325.25,284.01,5.21,27.58,497,5.7,7.586957
2018/12/14,15:00,298.65,258.82,5.25,27.25,466,5.9,6.691866
2018/12/14,15:15,256.11,218.77,5.24,27.33,418,5.7,5.732841
2018/12/14,15:30,226.21,190.8,5.22,27.44,353,5.8,4.518075
2018/12/14,15:45,179.51,147.54,5.15,27.61,285,5.6,2.003298
2018/12/14,16:00,147.5,118.3,5.07,27.86,194,5.5,1.278701
2018/12/14,16:15,99.06,75.06,4.84,28.52,160,5.4,1.363947
2018/12/14,16:30,67.31,47.78,4.47,29.65,80.999992,5,0.703285
2018/12/14,16:45,23.41,13.21,3.74,31.68,26,4.1,0.25574
2018/12/14,17:00,1.79,0.26,3.07,33.5,1,3.5,0
2018/12/14,17:15,0,0,2.59,34.88,0,2.9,0
2018/12/14,17:30,0,0,2.18,36.12,0,2.5,0
2018/12/14,17:45,0,0,1.78,37.4,0,2,0
2018/12/14,18:00,0,0,1.4,38.65,0,1.7,0
2018/12/14,18:15,0,0,1.03,39.92,0,1.4,0
2018/12/14,18:30,0,0,0.68,41.16,0,0.3,0
2018/12/14,18:45,0,0,0.34,42.36,0,0.3,0
2018/12/14,19:00,0,0,0.02,43.52,0,0,0
2018/12/14,19:15,0,0,-0.26,44.58,0,-1,0
2018/12/14,19:30,0,0,-0.49,45.48,0,-0.8,0
2018/12/14,19:45,0,0,-0.7,46.32,0,-0.5,0
2018/12/14,20:00,0,0,-0.87,47.07,0,-0.1,0
2018/12/14,20:15,0,0,-1.01,47.75,0,-0.3,0
2018/12/14,20:30,0,0,-1.16,48.49,0,-0.5,0
2018/12/14,20:45,0,0,-1.31,49.3,0,-1.6,0
2018/12/14,21:00,0,0,-1.44,50.05,0,-1.5,0
2018/12/14,21:15,0,0,-1.55,50.76,0,-1.3,0
2018/12/14,21:30,0,0,-1.67,51.5,0,-0.8,0
2018/12/14,21:45,0,0,-1.75,52.1,0,-0.5,0
2018/12/14,22:00,0,0,-1.8,52.58,0,-1.2,0
2018/12/14,22:15,0,0,-1.83,52.92,0,-1.5,0
2018/12/14,22:30,0,0,-1.88,53.33,0,-1.9,0
2018/12/14,22:45,0,0,-1.92,53.64,0,-1.9,0
2018/12/14,23:00,0,0,-1.92,53.83,0,-1.7,0
2018/12/14,23:15,0,0,-1.91,54.03,0,-1.4,0
2018/12/14,23:30,0,0,-1.92,54.29,0,-1.4,0
2018/12/14,23:45,0,0,-1.97,54.76,0,-1.4,0
2018/12/15,0:00,0,0,-2.12,47.06,0,-1.8,0
2018/12/15,0:15,0,0,-2.24,47.82,0,-2.2,0
2018/12/15,0:30,0,0,-2.32,48.47,0,-2,0
2018/12/15,0:45,0,0,-2.4,49.11,0,-2,0
2018/12/15,1:00,0,0,-2.48,49.74,0,-1.4,0
2018/12/15,1:15,0,0,-2.55,50.37,0,-1.2,0
2018/12/15,1:30,0,0,-2.62,50.98,0,-1.4,0
2018/12/15,1:45,0,0,-2.65,51.42,0,-1.5,0
2018/12/15,2:00,0,0,-2.64,51.77,0,-1.4,0
2018/12/15,2:15,0,0,-2.62,52.06,0,-1.5,0
2018/12/15,2:30,0,0,-2.59,52.32,0,-1.4,0
2018/12/15,2:45,0,0,-2.55,52.59,0,-1.4,0
2018/12/15,3:00,0,0,-2.47,52.66,0,-1.4,0
2018/12/15,3:15,0,0,-2.49,53.17,0,-1.3,0
2018/12/15,3:30,0,0,-2.48,53.56,0,-1.3,0
2018/12/15,3:45,0,0,-2.51,54.18,0,-1.1,0
2018/12/15,4:00,0,0,-2.51,54.73,0,-1.1,0
2018/12/15,4:15,0,0,-2.58,55.61,0,-0.8,0
2018/12/15,4:30,0,0,-2.69,56.66,0,-0.7,0
2018/12/15,4:45,0,0,-2.73,57.49,0,-0.1,0
2018/12/15,5:00,0,0,-2.82,58.46,0,0,0
2018/12/15,5:15,0,0,-2.88,59.34,0,0,0
2018/12/15,5:30,0,0,-2.94,60.16,0,-0.3,0
2018/12/15,5:45,0,0,-2.94,60.64,0,-0.4,0
2018/12/15,6:00,0,0,-3.02,61.43,0,-0.8,0
2018/12/15,6:15,0,0,-3.09,62.13,0,-1.1,0
2018/12/15,6:30,0,0,-3.13,62.64,0,-1.5,0
2018/12/15,6:45,0,0,-3.14,62.98,0,-1.6,0
2018/12/15,7:00,0,0,-3.16,63.29,0,-2,0
2018/12/15,7:15,0,0,-3.19,63.63,0,-2.2,0
2018/12/15,7:30,0,0,-3.19,63.77,3,-2.3,0
2018/12/15,7:45,27.51,16.04,-2.99,62.93,14,-2,0
2018/12/15,8:00,56.11,38.32,-2.57,60.96,73.999992,-1.9,0.554104
2018/12/15,8:15,102.59,77.96,-1.95,58.09,128,-1.6,0.980337
2018/12/15,8:30,134.28,106.17,-1.35,55.34,193,-1,1.427882
2018/12/15,8:45,181.46,149.16,-0.65,52.29,257,-0.5,2.450843
2018/12/15,9:00,212.15,177.56,0.06,49.25,330,0,4.368894
2018/12/15,9:15,256.41,218.92,0.78,46.29,354,0.4,4.816439
2018/12/15,9:30,284.44,245.31,1.41,44.13,411,0.8,5.860711
2018/12/15,9:45,323.86,282.61,2.04,42.23,318,1.6,6.159074
2018/12/15,10:00,348.19,305.73,2.59,40.61,555.999878,1.8,5.583659
2018/12/15,10:15,381.47,337.45,3.13,39.03,541.999878,2.7,8.418112
2018/12/15,10:30,401.38,356.47,3.57,37.91,587.999878,3.4,9.057462
2018/12/15,10:45,427.62,381.59,4.04,36.95,612.999878,3.7,9.568942
2018/12/15,11:00,442.58,395.93,4.51,36.02,662.999878,4,10.2296
2018/12/15,11:15,461.06,413.67,4.99,34.96,693.999878,4.3,10.35747
2018/12/15,11:30,470.67,422.9,5.38,33.9,662.999878,4.4,9.419761
2018/12/15,11:45,480.92,432.75,5.69,33.12,717.999878,4.6,9.80337
2018/12/15,12:00,484.94,436.61,6.03,32.49,734.999878,5.5,11.14601
2018/12/15,12:15,486.72,438.31,6.38,31.85,743.999878,5.5,10.78371
2018/12/15,12:30,485.08,436.74,6.72,31.22,443,5.7,6.734489
2018/12/15,12:45,478.48,430.39,7.03,30.56,517.999878,5.6,7.544333
2018/12/15,13:00,471.37,423.56,7.31,29.64,354,5.6,5.114802
2018/12/15,13:15,456.72,409.5,7.46,28.84,466,6.2,6.478749
2018/12/15,13:30,444.25,397.55,7.57,28.44,542.999878,6.3,7.331216
2018/12/15,13:45,421.24,375.52,7.63,28.47,289,6.4,4.667257
2018/12/15,14:00,401.58,356.86,7.68,28.66,254,6.4,4.219712
2018/12/15,14:15,367.02,324.21,7.7,29.01,175,6.2,2.685271
2018/12/15,14:30,336.85,294.33,7.73,29.44,92.999992,6,1.427882
2018/12/15,14:45,293.98,252.15,7.72,29.96,108,5.9,1.747557
2018/12/15,15:00,262.42,220.59,7.72,30.46,89.999992,5.9,1.470506
2018/12/15,15:15,220.37,178.81,7.67,30.99,139,5.9,2.152479
2018/12/15,15:30,191.74,151.05,7.61,31.5,107,5.8,1.704934
2018/12/15,15:45,150.71,112.63,7.51,32.13,67.999992,5.6,1.086895
2018/12/15,16:00,122.78,95.98,7.4,32.77,71.999992,5.5,1.129519
2018/12/15,16:15,82.47,60.5,7.15,33.71,38,5.3,0.532792
2018/12/15,16:30,51.92,32.59,6.83,34.82,29,5.1,0.362298
2018/12/15,16:45,17.81,8.88,6.28,36.49,9.999999,4.9,0.106558
2018/12/15,17:00,1.63,0.22,5.7,38.22,0,4.5,0
2018/12/15,17:15,0,0,5.24,39.72,0,4.4,0
2018/12/15,17:30,0,0,4.88,40.94,0,4,0
2018/12/15,17:45,0,0,4.55,42.11,0,3.9,0
2018/12/15,18:00,0,0,4.28,43.15,0,3.6,0
2018/12/15,18:15,0,0,4.09,43.93,0,3.5,0
2018/12/15,18:30,0,0,3.81,45.05,0,3.1,0
2018/12/15,18:45,0,0,3.6,46.05,0,3.1,0
2018/12/15,19:00,0,0,3.32,47.33,0,2.8,0
2018/12/15,19:15,0,0,3.11,48.38,0,2.4,0
2018/12/15,19:30,0,0,2.93,49.28,0,1.2,0
2018/12/15,19:45,0,0,2.7,50.3,0,1.4,0
2018/12/15,20:00,0,0,2.47,51.3,0,1.4,0
2018/12/15,20:15,0,0,2.36,51.86,0,1.4,0
2018/12/15,20:30,0,0,2.15,52.84,0,1.5,0
2018/12/15,20:45,0,0,1.9,54.01,0,1,0
2018/12/15,21:00,0,0,1.63,55.31,0,1,0
2018/12/15,21:15,0,0,1.36,56.71,0,0.8,0
2018/12/15,21:30,0,0,1.12,58.03,0,0.7,0
2018/12/15,21:45,0,0,0.89,59.29,0,0.9,0
2018/12/15,22:00,0,0,0.71,60.33,0,0.9,0
2018/12/15,22:15,0,0,0.54,61.33,0,0.8,0
2018/12/15,22:30,0,0,0.34,62.42,0,0.1,0
2018/12/15,22:45,0,0,0.16,63.37,0,-0.8,0
2018/12/15,23:00,0,0,0.03,64.09,0,-0.2,0
2018/12/15,23:15,0,0,-0.1,64.76,0,-0.5,0
2018/12/15,23:30,0,0,-0.2,65.14,0,-0.8,0
2018/12/15,23:45,0,0,-0.22,65.05,0,-0.7,0
2018/12/16,0:00,0,0,-0.9,51.34,0,-1.1,0
2018/12/16,0:15,0,0,-0.88,51.2,0,-1,0
2018/12/16,0:30,0,0,-0.88,51.11,0,-1.4,0
2018/12/16,0:45,0,0,-0.93,51.23,0,-1,0
2018/12/16,1:00,0,0,-1.04,51.53,0,-1.2,0
2018/12/16,1:15,0,0,-1.14,51.79,0,-1.7,0
2018/12/16,1:30,0,0,-1.21,51.89,0,-3.9,0
2018/12/16,1:45,0,0,-1.27,51.94,0,-2.7,0
2018/12/16,2:00,0,0,-1.34,52.03,0,-2.6,0
2018/12/16,2:15,0,0,-1.41,52.03,0,-3.4,0
2018/12/16,2:30,0,0,-1.46,51.95,0,-2.7,0
2018/12/16,2:45,0,0,-1.49,51.75,0,-2.9,0
2018/12/16,3:00,0,0,-1.49,51.36,0,-2.2,0
2018/12/16,3:15,0,0,-1.46,50.84,0,-3.7,0
2018/12/16,3:30,0,0,-1.43,50.2,0,-2.8,0
2018/12/16,3:45,0,0,-1.38,49.46,0,-3.4,0
2018/12/16,4:00,0,0,-1.33,48.66,0,-3.4,0
2018/12/16,4:15,0,0,-1.31,47.96,0,-3.1,0
2018/12/16,4:30,0,0,-1.29,47.33,0,-3.5,0
2018/12/16,4:45,0,0,-1.29,46.85,0,-4.6,0
2018/12/16,5:00,0,0,-1.33,46.61,0,-3.6,0
2018/12/16,5:15,0,0,-1.41,46.61,0,-4.9,0
2018/12/16,5:30,0,0,-1.53,46.83,0,-3.8,0
2018/12/16,5:45,0,0,-1.65,47.09,0,-4.4,0
2018/12/16,6:00,0,0,-1.73,47.21,0,-4.5,0
2018/12/16,6:15,0,0,-1.74,46.99,0,-3.6,0
2018/12/16,6:30,0,0,-1.68,46.43,0,-3.6,0
2018/12/16,6:45,0,0,-1.58,45.68,0,-4.9,0
2018/12/16,7:00,0,0,-1.45,44.82,0,-3.7,0
2018/12/16,7:15,0,0,-1.29,43.83,0,-3.6,0
2018/12/16,7:30,0,0,-1.14,42.86,2,-4.5,0
2018/12/16,7:45,27.46,16.16,-0.94,41.85,19,-5.6,0.106558
2018/12/16,8:00,56.5,38.9,-0.68,40.75,55,-4.1,0.532792
2018/12/16,8:15,103.77,79.31,-0.23,39.26,96.999992,-3.6,0.831155
2018/12/16,8:30,135.98,108.02,0.23,37.87,150,-3.7,1.278701
