date,time,total irradiance,Direct irradiance,Thermometer shelters,Relative humidity of ground shelters,Total measured radiation,temperature,power
2018/12/28,22:15,0,0,-6.67,19.27,0,-8.043121,0
2018/12/28,22:30,0,0,-6.79,19.29,0,-8.043476,0
2018/12/28,22:45,0,0,-6.91,19.36,0,-8.383459,0
2018/12/28,23:00,0,0,-7.04,19.52,0,-8.179482,0
2018/12/28,23:15,0,0,-7.16,19.73,0,-8.315466,0
2018/12/28,23:30,0,0,-7.3,20.01,0,-8.043497,0
2018/12/28,23:45,0,0,-7.44,20.35,0,-9.675318,0
2018/12/29,0:00,0,0,-10.61,60.11,0,-9.131378,0
2018/12/29,0:15,0,0,-10.57,59.84,0,-9.606672,0
2018/12/29,0:30,0,0,-10.54,59.58,0,-8.585468,0
2018/12/29,0:45,0,0,-10.46,59.13,0,-8.923168,0
2018/12/29,1:00,0,0,-10.38,58.69,0,-11.09835,0
2018/12/29,1:15,0,0,-10.32,58.38,0,-9.602182,0
2018/12/29,1:30,0,0,-10.35,58.6,0,-8.03809,0
2018/12/29,1:45,0,0,-10.43,59.22,0,-8.922142,0
2018/12/29,2:00,0,0,-10.58,60.27,0,-10.35023,0
2018/12/29,2:15,0,0,-10.8,61.69,0,-9.670187,0
2018/12/29,2:30,0,0,-11,63.04,0,-9.466175,0
2018/12/29,2:45,0,0,-11.16,64.1,0,-10.28222,0
2018/12/29,3:00,0,0,-11.24,64.75,0,-10.14622,0
2018/12/29,3:15,0,0,-11.3,65.25,0,-10.21422,0
2018/12/29,3:30,0,0,-11.33,65.56,0,-10.07821,0
2018/12/29,3:45,0,0,-11.38,65.84,0,-9.942204,0
2018/12/29,4:00,0,0,-11.47,66.3,0,-10.07821,0
2018/12/29,4:15,0,0,-11.59,66.82,0,-10.75825,0
2018/12/29,4:30,0,0,-11.64,66.71,0,-10.28222,0
2018/12/29,4:45,0,0,-11.58,65.64,0,-10.07821,0
2018/12/29,5:00,0,0,-11.51,64.35,0,-10.21422,0
2018/12/29,5:15,0,0,-11.5,63.46,0,-11.30228,0
2018/12/29,5:30,0,0,-11.58,62.99,0,-11.77831,0
2018/12/29,5:45,0,0,-11.66,62.49,0,-10.82626,0
2018/12/29,6:00,0,0,-11.7,61.71,0,-10.96227,0
2018/12/29,6:15,0,0,-11.67,60.52,0,-11.09827,0
2018/12/29,6:30,0,0,-11.65,59.56,0,-11.16628,0
2018/12/29,6:45,0,0,-11.67,59.13,0,-11.43829,0
2018/12/29,7:00,0,0,-11.67,58.87,0,-11.23428,0
2018/12/29,7:15,0,0,-11.61,58.41,0,-11.16628,0
2018/12/29,7:30,0,0,-11.6,58.46,3.042988,-10.96227,0
2018/12/29,7:45,11.58,5.32,-11.6,59.12,38.7981,-10.82626,0.279357
2018/12/29,8:00,39.34,25.07,-11.57,60.31,105.363503,-10.89426,0.680791
2018/12/29,8:15,87.11,64.39,-11.36,60.65,145.683105,-10.55424,1.25341
2018/12/29,8:30,120.26,93.31,-11.12,61.44,125.5233,-10.21523,1.714918
2018/12/29,8:45,169.99,137.96,-10.64,61.42,248.764297,-10.42268,2.645727
2018/12/29,9:00,202.51,167.69,-9.96,60.83,313.427795,-8.792225,3.756485
2018/12/29,9:15,249.62,211.25,-9.25,54.36,402.435211,-7.300739,7.434875
2018/12/29,9:30,279.58,239.18,-8.66,51.98,375.048309,-6.689274,7.096141
2018/12/29,9:45,321.87,278.86,-8.07,50.99,467.09259,-5.670078,8.204875
2018/12/29,10:00,347.51,302.99,-7.41,50.21,532.883423,-5.265247,9.854032
2018/12/29,10:15,381.99,335.06,-6.67,49.43,555.679382,-4.524723,10.22044
2018/12/29,10:30,404.78,357.29,-6.01,38.76,522.953308,-3.914261,9.643375
2018/12/29,10:45,431.25,382.29,-5.55,38.42,346.466095,-3.303989,11.18053
2018/12/29,11:00,445.1,395.87,-5.07,39.06,653.752014,-2.759201,11.16325
2018/12/29,11:15,448.52,392.32,-4.63,33.1,694.82428,-2.14851,12.34034
2018/12/29,11:30,472.29,422.09,-4.33,31.35,757.955627,-1.817951,14.45369
2018/12/29,11:45,477.62,424.71,-4.02,28.86,673.511719,-1.412807,13.51131
2018/12/29,12:00,488.09,437.3,-3.83,26.81,740.437805,-1.141281,14.05491
2018/12/29,12:15,487.3,435.33,-3.63,27.06,783.788086,-1.209229,14.42175
2018/12/29,12:30,480.81,423.75,-3.44,25.83,729.022278,-0.801617,13.39866
2018/12/29,12:45,473.24,411.23,-3.28,24.18,788.35553,-0.597813,14.88988
2018/12/29,13:00,487.58,436.59,-3.14,23.54,808.864929,-0.461945,14.77306
2018/12/29,13:15,476.78,426.14,-3.05,23.27,700.865601,-0.665749,11.96716
2018/12/29,13:30,464.79,413.88,-2.97,23.46,483.34491,-0.190205,10.57022
2018/12/29,13:45,444.02,394.79,-2.89,23.63,642.310486,-0.597813,10.57459
2018/12/29,14:00,428.72,380.43,-2.81,23.73,547.622986,-0.326077,11.08975
2018/12/29,14:15,399.27,352.49,-2.76,23.82,569.278625,0.013599,10.83775
2018/12/29,14:30,369.83,319.79,-2.73,23.52,453.664703,0.013599,8.595563
2018/12/29,14:45,341.61,297.97,-2.68,23.1,413.363312,0.217403,7.248938
2018/12/29,15:00,312.82,271.08,-2.64,22.87,424.769714,0.013599,9.167156
2018/12/29,15:15,274.12,234.52,-2.63,22.56,233.114304,-0.190205,4.104187
2018/12/29,15:30,244.81,207.23,-2.63,22.03,220.187103,-0.190205,4.111625
2018/12/29,15:45,196.44,163.5,-2.66,21.95,137.285202,-0.258141,2.218672
2018/12/29,16:00,166.64,135.01,-2.66,22.76,118.274696,-0.326077,1.738816
2018/12/29,16:15,117.85,91.1,-2.7,24.54,80.242828,-0.38731,1.151664
2018/12/29,16:30,85.89,63.46,-2.82,24.5,31.56526,-0.858322,0.380946
2018/12/29,16:45,39.16,24.91,-3.01,24.57,19.01561,-1.468063,0.223583
2018/12/29,17:00,11.88,5.43,-3.15,24.52,13.31089,-1.673038,0.135563
2018/12/29,17:15,0,0,-3.31,24.67,0,-1.875778,0
2018/12/29,17:30,0,0,-3.45,24.98,0,-2.147484,0
2018/12/29,17:45,0,0,-3.61,25.49,0,-2.555229,0
2018/12/29,18:00,0,0,-3.85,26.51,0,-2.962978,0
2018/12/29,18:15,0,0,-4.07,27.52,0,-3.162632,0
2018/12/29,18:30,0,0,-4.26,28.46,0,-3.361568,0
2018/12/29,18:45,0,0,-4.45,29.42,0,-3.494629,0
2018/12/29,19:00,0,0,-4.65,30.38,0,-3.83416,0
2018/12/29,19:15,0,0,-4.86,31.34,0,-3.902107,0
2018/12/29,19:30,0,0,-5.07,32.27,0,-4.038067,0
2018/12/29,19:45,0,0,-5.28,33.13,0,-4.513935,0
2018/12/29,20:00,0,0,-5.47,33.84,0,-4.445953,0
2018/12/29,20:15,0,0,-5.62,34.34,0,-4.85384,0
2018/12/29,20:30,0,0,-5.71,34.53,0,-4.921822,0
2018/12/29,20:45,0,0,-5.79,34.65,0,-4.989803,0
2018/12/29,21:00,0,0,-5.86,34.85,0,-5.465668,0
2018/12/29,21:15,0,0,-5.89,34.91,0,-5.533649,0
2018/12/29,21:30,0,0,-5.9,34.84,0,-5.805573,0
2018/12/29,21:45,0,0,-5.9,34.79,0,-6.4174,0
2018/12/29,22:00,0,0,-5.9,34.81,0,-6.145477,0
2018/12/29,22:15,0,0,-5.93,34.91,0,-6.077496,0
2018/12/29,22:30,0,0,-5.96,35.07,0,-6.485382,0
2018/12/29,22:45,0,0,-6.03,35.36,0,-6.281441,0
2018/12/29,23:00,0,0,-6.13,35.7,0,-6.689327,0
2018/12/29,23:15,0,0,-6.23,36.07,0,-7.09721,0
2018/12/29,23:30,0,0,-6.34,36.46,0,-7.233173,0
2018/12/29,23:45,0,0,-6.46,36.84,0,-7.300438,0
2018/12/30,0:00,0,0,-9.35,47.94,0,-7.503784,0
2018/12/30,0:15,0,0,-9.46,47.76,0,-7.300468,0
2018/12/30,0:30,0,0,-9.57,47.45,0,-7.229557,0
2018/12/30,0:45,0,0,-9.63,46.92,0,-7.841381,0
2018/12/30,1:00,0,0,-9.7,46.35,0,-7.635712,0
2018/12/30,1:15,0,0,-9.75,45.68,0,-7.771408,0
2018/12/30,1:30,0,0,-9.84,45.09,0,-8.383459,0
2018/12/30,1:45,0,0,-9.92,44.51,0,-8.519444,0
2018/12/30,2:00,0,0,-10.02,44.07,0,-9.266838,0
2018/12/30,2:15,0,0,-10.14,43.79,0,-9.402103,0
2018/12/30,2:30,0,0,-10.29,43.68,0,-9.943546,0
2018/12/30,2:45,0,0,-10.43,43.68,0,-9.330664,0
2018/12/30,3:00,0,0,-10.62,43.96,0,-9.602222,0
2018/12/30,3:15,0,0,-10.82,44.41,0,-9.602182,0
2018/12/30,3:30,0,0,-11.03,44.98,0,-9.738192,0
2018/12/30,3:45,0,0,-11.24,45.51,0,-9.874199,0
2018/12/30,4:00,0,0,-11.44,46.03,0,-9.874199,0
2018/12/30,4:15,0,0,-11.61,46.47,0,-9.262163,0
2018/12/30,4:30,0,0,-11.77,46.82,0,-9.738192,0
2018/12/30,4:45,0,0,-11.9,47.09,0,-9.602182,0
2018/12/30,5:00,0,0,-12.01,47.25,0,-9.738192,0
2018/12/30,5:15,0,0,-12.1,47.28,0,-9.874199,0
2018/12/30,5:30,0,0,-12.17,47.23,0,-10.28222,0
2018/12/30,5:45,0,0,-12.23,47.18,0,-9.874199,0
2018/12/30,6:00,0,0,-12.29,47.15,0,-10.21422,0
2018/12/30,6:15,0,0,-12.36,47.2,0,-10.28222,0
2018/12/30,6:30,0,0,-12.43,47.32,0,-10.41823,0
2018/12/30,6:45,0,0,-12.49,47.44,0,-10.62224,0
2018/12/30,7:00,0,0,-12.54,47.53,0,-11.09827,0
2018/12/30,7:15,0,0,-12.59,47.6,0,-10.89426,0
2018/12/30,7:30,0,0,-12.63,47.59,1.521494,-11.30228,0
2018/12/30,7:45,11.04,4.94,-12.6,47.27,22.822411,-11.16628,0.121126
2018/12/30,8:00,38.42,24.31,-12.47,46.99,78.356949,-11.23428,0.501457
2018/12/30,8:15,85.87,63.35,-12.16,47.18,141.498993,-11.23428,0.909617
2018/12/30,8:30,118.86,92.16,-11.69,47.47,195.511993,-10.55424,1.304024
2018/12/30,8:45,168.41,136.73,-11.02,47.57,263.979187,-10.07821,1.802063
2018/12/30,9:00,200.82,166.41,-10.2,46.75,320.274506,-9.607819,2.579172
2018/12/30,9:15,247.78,209.91,-9.52,40.72,365.539001,-8.592257,5.81
2018/12/30,9:30,277.65,237.81,-8.97,40.77,411.564209,-7.641003,6.67275
2018/12/30,9:45,319.86,277.49,-8.42,40.75,458.725311,-6.757294,7.421532
2018/12/30,10:00,346.06,302.23,-7.72,39.43,503.955994,-6.078407,8.591187
2018/12/30,10:15,382.12,336.4,-7.19,35.73,559.471924,-5.271355,9.653219
2018/12/30,10:30,403.87,357.06,-6.7,35.81,600.540405,-4.457848,10.49628
2018/12/30,10:45,432.84,384.64,-6.16,35.92,643.871521,-3.574566,10.82812
2018/12/30,11:00,449.6,400.63,-5.64,32.28,660.597778,-3.50679,11.65588
2018/12/30,11:15,470.79,420.87,-5.27,29.56,684.17572,-2.693432,12.82466
2018/12/30,11:30,482.19,431.76,-4.92,29.56,703.191101,-2.089596,12.86906
2018/12/30,11:45,495.11,444.14,-4.54,29.46,738.172485,-1.820347,13.34966
2018/12/30,12:00,500.89,449.66,-4.17,28.34,702.429077,-1.820625,13.50934
2018/12/30,12:15,505.23,453.83,-3.87,25.42,725.238525,-2.36412,13.34638
2018/12/30,12:30,505.24,453.85,-3.62,24.73,726.755981,-1.752705,12.92025
2018/12/30,12:45,500.95,449.76,-3.39,24.7,691.398071,-1.005424,13.36169
2018/12/30,13:00,495.21,444.29,-3.16,24.38,716.873413,-0.869553,12.73103
2018/12/30,13:15,482.36,432.01,-2.96,22.93,639.290894,-0.394009,12.61313
2018/12/30,13:30,471.05,421.19,-2.82,22.2,630.930481,-0.461945,12.39591
2018/12/30,13:45,449.97,401.09,-2.69,22.12,637.009583,-0.122269,12.08309
2018/12/30,14:00,433.27,385.17,-2.55,21.9,598.210388,-0.461945,11.23434
2018/12/30,14:15,404.42,357.71,-2.43,21.3,590.609009,-0.054337,10.99569
2018/12/30,14:30,382.83,337.19,-2.31,20.43,511.478088,-0.461945,10.20644
2018/12/30,14:45,347.04,303.27,-2.24,19.88,485.620789,0.013599,9.372344
2018/12/30,15:00,321.02,278.7,-2.18,19.53,414.886597,0.285339,8.196344
2018/12/30,15:15,279.09,239.25,-2.14,19.24,379.156097,0.217403,7.346282
2018/12/30,15:30,249.4,211.49,-2.11,18.94,311.845093,0.149467,5.966187
2018/12/30,15:45,202.7,168.17,-2.1,18.72,258.2229,0.013599,2.161852
2018/12/30,16:00,170.4,138.54,-2.1,18.6,195.091797,-0.326077,1.61257
2018/12/30,16:15,120.93,93.99,-2.19,20.03,137.668701,-0.461945,1.215156
2018/12/30,16:30,87.71,64.95,-2.38,21.29,74.921478,-0.865093,0.781621
2018/12/30,16:45,40.27,25.76,-2.56,20.54,40.69313,-1.19735,0.395329
2018/12/30,17:00,12.92,6.11,-2.71,20.34,8.747106,-1.603947,0.084198
2018/12/30,17:15,0,0,-2.86,20.28,0,-2.081211,0
2018/12/30,17:30,0,0,-2.98,20.27,0,-2.35149,0
2018/12/30,17:45,0,0,-3.1,20.38,0,-2.48727,0
2018/12/30,18:00,0,0,-3.21,20.39,0,-3.301762,0
2018/12/30,18:15,0,0,-3.32,20.49,0,-3.499249,0
2018/12/30,18:30,0,0,-3.43,20.66,0,-3.087265,0
2018/12/30,18:45,0,0,-3.53,20.85,0,-3.154408,0
2018/12/30,19:00,0,0,-3.67,20.97,0,-3.698162,0
2018/12/30,19:15,0,0,-3.79,21.12,0,-3.834126,0
2018/12/30,19:30,0,0,-3.89,21.29,0,-3.902107,0
2018/12/30,19:45,0,0,-3.99,21.48,0,-3.902107,0
2018/12/30,20:00,0,0,-4.09,21.65,0,-4.106049,0
2018/12/30,20:15,0,0,-4.2,21.85,0,-4.581917,0
2018/12/30,20:30,0,0,-4.31,22.09,0,-4.445953,0
2018/12/30,20:45,0,0,-4.41,22.35,0,-4.649899,0
2018/12/30,21:00,0,0,-4.51,22.66,0,-4.581917,0
2018/12/30,21:15,0,0,-4.61,23,0,-4.921822,0
2018/12/30,21:30,0,0,-4.72,23.46,0,-5.057781,0
2018/12/30,21:45,0,0,-4.84,23.89,0,-4.921822,0
2018/12/30,22:00,0,0,-4.95,24.36,0,-5.193745,0
2018/12/30,22:15,0,0,-5.05,24.81,0,-5.329708,0
2018/12/30,22:30,0,0,-5.14,25.27,0,-5.397686,0
2018/12/30,22:45,0,0,-5.23,25.76,0,-5.329708,0
2018/12/30,23:00,0,0,-5.33,26.31,0,-5.125763,0
2018/12/30,23:15,0,0,-5.45,26.96,0,-5.057781,0
2018/12/30,23:30,0,0,-5.59,27.7,0,-4.989803,0
2018/12/30,23:45,0,0,-5.75,28.54,0,-5.057781,0
2018/12/31,0:00,0,0,-6.55,19.66,0,-5.057781,0
2018/12/31,0:15,0,0,-6.67,19.95,0,-4.989803,0
2018/12/31,0:30,0,0,-6.77,20.18,0,-4.921822,0
2018/12/31,0:45,0,0,-6.83,20.37,0,-4.989803,0
2018/12/31,1:00,0,0,-6.95,20.67,0,-4.85384,0
2018/12/31,1:15,0,0,-7.04,20.9,0,-4.785858,0
2018/12/31,1:30,0,0,-7.1,21.02,0,-4.85384,0
2018/12/31,1:45,0,0,-7.13,21.08,0,-4.85384,0
2018/12/31,2:00,0,0,-7.17,21.17,0,-4.921822,0
2018/12/31,2:15,0,0,-7.21,21.26,0,-4.85384,0
2018/12/31,2:30,0,0,-7.27,21.38,0,-5.057781,0
2018/12/31,2:45,0,0,-7.31,21.48,0,-5.057781,0
2018/12/31,3:00,0,0,-7.35,21.58,0,-5.193745,0
2018/12/31,3:15,0,0,-7.39,21.7,0,-5.193745,0
2018/12/31,3:30,0,0,-7.44,21.83,0,-5.193745,0
2018/12/31,3:45,0,0,-7.51,22.01,0,-4.989803,0
2018/12/31,4:00,0,0,-7.59,22.2,0,-5.193745,0
2018/12/31,4:15,0,0,-7.66,22.39,0,-5.533649,0
2018/12/31,4:30,0,0,-7.73,22.58,0,-5.601631,0
2018/12/31,4:45,0,0,-7.82,22.78,0,-6.009518,0
2018/12/31,5:00,0,0,-7.9,22.98,0,-5.941536,0
2018/12/31,5:15,0,0,-7.97,23.14,0,-5.941536,0
2018/12/31,5:30,0,0,-8.06,23.33,0,-6.077496,0
2018/12/31,5:45,0,0,-8.16,23.57,0,-6.4174,0
2018/12/31,6:00,0,0,-8.27,23.86,0,-7.301155,0
2018/12/31,6:15,0,0,-8.39,24.21,0,-7.165192,0
2018/12/31,6:30,0,0,-8.53,24.64,0,-7.369137,0
2018/12/31,6:45,0,0,-8.65,25.08,0,-7.709042,0
2018/12/31,7:00,0,0,-8.75,25.51,0,-7.369137,0
2018/12/31,7:15,0,0,-8.84,25.89,0,-7.912983,0
2018/12/31,7:30,0,0,-8.91,26.26,0.380374,-7.977947,0
2018/12/31,7:45,10.2,4.31,-8.96,26.64,12.9327,-8.31773,0.067782
2018/12/31,8:00,36.41,22.61,-8.94,27.06,52.49155,-7.910297,0.469055
2018/12/31,8:15,82.41,60.39,-8.74,26.98,89.007408,-7.299786,0.909344
2018/12/31,8:30,114.53,88.47,-8.48,27.41,125.5233,-6.961098,1.462316
2018/12/31,8:45,162.84,132.02,-7.99,27.51,111.449402,-6.553341,1.632258
2018/12/31,9:00,194.45,161.06,-7.31,27.32,229.745605,-5.873539,2.644414
2018/12/31,9:15,240.24,203.63,-6.81,25.21,303.91571,-5.329693,4.795985
2018/12/31,9:30,269.36,230.94,-6.37,25.03,348.797089,-4.649883,5.738469
2018/12/31,9:45,310.53,269.79,-5.92,24.25,397.850311,-4.111763,6.72175
2018/12/31,10:00,336.11,294.04,-5.47,23.99,467.043396,-3.777901,8.003625
2018/12/31,10:15,371.36,327.59,-5.01,23.7,503.162689,-2.962917,8.757
2018/12/31,10:30,392.63,347.88,-4.53,24.02,523.698792,-2.691772,9.427688
2018/12/31,10:45,420.99,375,-4.18,23.84,561.722229,-2.215485,9.973907
2018/12/31,11:00,437.45,390.76,-3.8,23.48,551.828918,-1.680904,10.53194
2018/12/31,11:15,458.27,410.73,-3.38,23.18,624.831909,-1.412621,11.29647
2018/12/31,11:30,469.52,421.53,-2.97,23.55,633.951599,-0.52985,11.60534
2018/12/31,11:45,482.36,433.88,-2.69,23.9,647.651184,-0.665749,11.91138
2018/12/31,12:00,488.2,439.49,-2.4,23.62,630.881592,0.081535,11.92647
2018/12/31,12:15,492.76,443.88,-2.12,23.33,624.048706,-0.326077,11.73988
2018/12/31,12:30,492.92,443.81,-1.83,23.08,649.889282,0.013599,11.90394
2018/12/31,12:45,489.02,440.29,-1.56,22.92,614.914185,-0.326077,11.50034
2018/12/31,13:00,483.55,435.03,-1.36,22.97,627.830994,0.625011,11.35794
2018/12/31,13:15,471.14,423.11,-1.21,22.89,612.637085,0.489143,10.92044
2018/12/31,13:30,460.14,412.55,-1.06,22.8,525.923218,0.489143,9.543406
2018/12/31,13:45,439.65,392.89,-0.91,22.65,544.183228,1.372295,10.30925
2018/12/31,14:00,423.39,377.32,-0.76,22.23,495.908813,0.896751,8.970719
2018/12/31,14:15,395.32,350.47,-0.65,21.45,475.731598,0.353272,9.548875
2018/12/31,14:30,374.26,330.36,-0.58,21.01,403.862488,0.217403,7.63525
2018/12/31,14:45,339.35,297.11,-0.53,20.93,469.283386,0.964687,8.954532
2018/12/31,15:00,313.98,273.06,-0.49,20.88,263.53891,0.896751,4.203281
2018/12/31,15:15,273.13,234.48,-0.46,20.84,169.228195,0.285339,3.160609
2018/12/31,15:30,244.22,207.33,-0.42,20.77,131.202103,0.421207,2.487297
2018/12/31,15:45,198.74,164.98,-0.41,20.72,145.649704,0.489143,2.184164
2018/12/31,16:00,167.34,136.07,-0.39,20.67,139.571304,0.489143,1.841875
2018/12/31,16:15,119.33,92.66,-0.46,20.84,93.173859,0.219189,1.253738
2018/12/31,16:30,87.34,64.54,-0.61,21.74,58.186619,-0.048374,0.8225
2018/12/31,16:45,41.24,26.25,-0.95,22.6,30.04434,-0.178604,0.406246
2018/12/31,17:00,14.28,6.78,-1.18,23.08,8.747099,-0.652699,0.094715
2018/12/31,17:15,0,0,-1.38,23.53,0,-1.196926,0
2018/12/31,17:30,0,0,-1.54,23.94,0,-1.535942,0
2018/12/31,17:45,0,0,-1.66,24.26,0,-1.196072,0
2018/12/31,18:00,0,0,-1.75,24.48,0,-1.535862,0
2018/12/31,18:15,0,0,-1.82,24.65,0,-2.351357,0
2018/12/31,18:30,0,0,-1.87,24.78,0,-2.688637,0
2018/12/31,18:45,0,0,-1.92,24.89,0,-2.753181,0
2018/12/31,19:00,0,0,-1.98,25.04,0,-3.294991,0
2018/12/31,19:15,0,0,-2.05,25.24,0,-3.018753,0
2018/12/31,19:30,0,0,-2.12,25.48,0,-3.154552,0
2018/12/31,19:45,0,0,-2.2,25.75,0,-3.902119,0
2018/12/31,20:00,0,0,-2.28,26.05,0,-3.834126,0
2018/12/31,20:15,0,0,-2.36,26.35,0,-4.106049,0
2018/12/31,20:30,0,0,-2.44,26.63,0,-3.698162,0
2018/12/31,20:45,0,0,-2.5,26.9,0,-3.902107,0
2018/12/31,21:00,0,0,-2.57,27.17,0,-3.902107,0
2018/12/31,21:15,0,0,-2.65,27.5,0,-3.970089,0
2018/12/31,21:30,0,0,-2.75,27.9,0,-4.106049,0
2018/12/31,21:45,0,0,-2.87,28.39,0,-4.377972,0
2018/12/31,22:00,0,0,-3.01,28.96,0,-4.309994,0
2018/12/31,22:15,0,0,-3.16,29.61,0,-4.85384,0
2018/12/31,22:30,0,0,-3.35,30.4,0,-4.989803,0
2018/12/31,22:45,0,0,-3.54,31.3,0,-5.261726,0
2018/12/31,23:00,0,0,-3.74,32.27,0,-5.601631,0
2018/12/31,23:15,0,0,-3.93,33.34,0,-5.669613,0
2018/12/31,23:30,0,0,-4.12,34.53,0,-5.805573,0
2018/12/31,23:45,0,0,-4.3,35.86,0,-7.437115,0
2019/1/1,0:00,0,0,-6.3,32.93,0,-7.437115,0
2019/1/1,0:15,0,0,-6.42,33.36,0,-7.301155,0
2019/1/1,0:30,0,0,-6.53,33.74,0,-7.437115,0
2019/1/1,0:45,0,0,-6.63,34.11,0,-7.64106,0
2019/1/1,1:00,0,0,-6.77,34.54,0,-7.845001,0
2019/1/1,1:15,0,0,-6.94,35.01,0,-8.252888,0
2019/1/1,1:30,0,0,-7.1,35.41,0,-8.320869,0
2019/1/1,1:45,0,0,-7.25,35.77,0,-8.320869,0
2019/1/1,2:00,0,0,-7.41,36.14,0,-8.52458,0
2019/1/1,2:15,0,0,-7.58,36.51,0,-8.728724,0
2019/1/1,2:30,0,0,-7.73,36.78,0,-8.862535,0
2019/1/1,2:45,0,0,-7.89,37.05,0,-8.995464,0
2019/1/1,3:00,0,0,-8.03,37.25,0,-9.130724,0
2019/1/1,3:15,0,0,-8.17,37.44,0,-9.267315,0
2019/1/1,3:30,0,0,-8.31,37.65,0,-9.131378,0
2019/1/1,3:45,0,0,-8.44,37.83,0,-9.130011,0
2019/1/1,4:00,0,0,-8.54,37.96,0,-9.131104,0
2019/1/1,4:15,0,0,-8.64,38.07,0,-9.063372,0
2019/1/1,4:30,0,0,-8.73,38.18,0,-9.131113,0
2019/1/1,4:45,0,0,-8.83,38.32,0,-9.335344,0
2019/1/1,5:00,0,0,-8.93,38.45,0,-9.539333,0
2019/1/1,5:15,0,0,-9.02,38.59,0,-9.607325,0
2019/1/1,5:30,0,0,-9.13,38.71,0,-9.538387,0
2019/1/1,5:45,0,0,-9.21,38.79,0,-9.674431,0
2019/1/1,6:00,0,0,-9.28,38.82,0,-9.6057,0
2019/1/1,6:15,0,0,-9.33,38.84,0,-9.808418,0
2019/1/1,6:30,0,0,-9.36,38.83,0,-9.810295,0
2019/1/1,6:45,0,0,-9.4,38.85,0,-9.808008,0
2019/1/1,7:00,0,0,-9.46,39,0,-9.740685,0
2019/1/1,7:15,0,0,-9.57,39.28,0,-9.739822,0
2019/1/1,7:30,0,0,-9.69,39.57,1.141121,-9.53731,0
2019/1/1,7:45,10.15,4.31,-9.71,39.53,9.889712,-9.538244,0.056379
2019/1/1,8:00,36.73,22.93,-9.56,39.06,30.049509,-9.67436,0.278599
2019/1/1,8:15,83.29,61.24,-9.25,38.38,59.338268,-9.40328,0.63365
2019/1/1,8:30,115.78,89.69,-8.79,37.58,96.614883,-9.131378,1.095391
2019/1/1,8:45,164.62,133.77,-8.12,36.4,133.891495,-8.791414,1.547629
2019/1/1,9:00,196.6,163.18,-7.35,35.12,163.560593,-8.045458,2.006867
2019/1/1,9:15,242.93,206.29,-6.7,32.16,186.382996,-7.504784,2.718297
2019/1/1,9:30,272.4,233.94,-6.19,31.24,251.046494,-7.029198,3.847703
2019/1/1,9:45,314.07,273.28,-5.57,30.13,321.415588,-6.417389,5.101359
2019/1/1,10:00,339.96,297.85,-5.05,27.84,376.569794,-6.077484,6.20736
2019/1/1,10:15,375.62,331.8,-4.56,26.84,404.33429,-5.397671,6.484516
2019/1/1,10:30,397.11,352.32,-4.02,25.85,456.802795,-5.195866,7.821844
2019/1/1,10:45,425.72,379.68,-3.44,24.77,500.900909,-4.658543,8.650688
2019/1/1,11:00,442.28,395.55,-3.02,22.84,511.168915,-3.778091,8.953656
2019/1/1,11:15,463.21,415.62,-2.61,22.11,535.496582,-3.23476,9.457657
2019/1/1,11:30,474.47,426.44,-2.19,21.43,557.925476,-2.8283,9.966688
2019/1/1,11:45,487.23,438.7,-1.75,20.83,576.170105,-2.283497,10.31734
2019/1/1,12:00,492.95,444.19,-1.4,20.28,576.921082,-2.0121,10.42541
2019/1/1,12:15,497.29,448.36,-1.09,20.05,528.241272,-1.535896,9.438625
2019/1/1,12:30,497.35,448.4,-0.79,19.91,525.202881,-1.196415,9.088625
2019/1/1,12:45,493.22,444.44,-0.53,19.79,492.499207,-0.590225,8.734032
2019/1/1,13:00,487.66,439.08,-0.29,19.66,531.291077,-0.458752,9.911781
2019/1/1,13:15,474.95,426.88,-0.07,19.75,544.982178,-0.393677,9.039844
2019/1/1,13:30,463.02,415.49,0.07,21.11,445.336487,-0.258118,7.942594
2019/1/1,13:45,440.37,393.8,0.17,21.31,415.671692,0.013599,8.281219
2019/1/1,14:00,420.83,375.34,0.28,21.37,417.189606,0.149467,8.064219
2019/1/1,14:15,380.74,330.21,0.34,21.44,441.912689,0.149467,8.206844
2019/1/1,14:30,346.48,298.84,0.37,21.51,441.537201,0.557079,8.3055
2019/1/1,14:45,323.82,281.78,0.41,21.53,355.9664,0.692947,7.105438
2019/1/1,15:00,296.18,253.76,0.44,21.53,236.161499,0.692947,5.013531
2019/1/1,15:15,251.75,209.51,0.43,21.57,304.615997,1.032623,5.630734
2019/1/1,15:30,227.78,191.95,0.43,21.59,250.6147,1.032623,4.451344
2019/1/1,15:45,177.89,140.58,0.4,21.64,198.890503,1.032623,2.419813
2019/1/1,16:00,153.21,123.47,0.38,21.66,165.425598,1.032623,2.106344
2019/1/1,16:15,102.35,74.64,0.37,22.25,106.104797,0.896751,1.302
2019/1/1,16:30,81.46,59.91,0.25,22.95,55.904499,0.762264,0.729039
2019/1/1,16:45,38.95,25.33,-0.03,23.02,30.04427,0.291553,0.385308
2019/1/1,17:00,14.42,7.2,-0.24,23.11,6.465245,-0.177464,0.068404
2019/1/1,17:15,0,0,-0.44,23.23,0,-1.061069,0
2019/1/1,17:30,0,0,-0.61,23.34,0,-1.468185,0
