date,time,total irradiance,Direct irradiance,Thermometer shelters,Relative humidity of ground shelters,temperature,power
2018-8-17,16:30,172.33,156.52,23.14,79.9,25.799999,6.63711
2018-8-17,16:45,68.42,60.68,22.68,81.27,26,2.264355
2018-8-17,17:00,62.17,54.74,22.68,81.3,25.299999,3.110106
2018-8-17,17:15,52.33,45.74,22.62,81.44,25.799999,2.441357
2018-8-17,17:30,45.98,39.73,22.53,81.86,25.200001,2.845309
2018-8-17,17:45,0.38,0,22.17,83.09,25.5,2.262157
2018-8-17,18:00,0.31,0,21.9,84.6,25,0.852253
2018-8-17,18:15,0.23,0,21.7,85.74,24.6,0.580502
2018-8-17,18:30,0.17,0,21.55,86.7,24.1,0.241251
2018-8-17,18:45,7.21,4.6,21.38,87.64,23.9,0.07015
2018-8-17,19:00,2.75,1.32,21.2,88.31,24,0
2018-8-17,19:15,0,0,20.96,89.06,23.799999,0
2018-8-17,19:30,0,0,20.76,89.84,23.799999,0
2018-8-17,19:45,0,0,20.47,90.02,23.9,0
2018-8-17,20:00,0,0,20.29,90.42,23.700001,0
2018-8-17,20:15,0,0,20.1,90.77,23.1,0
2018-8-17,20:30,0,0,19.9,91.14,22.700001,0
2018-8-17,20:45,0,0,19.67,90.92,22.1,0
2018-8-17,21:00,0,0,19.54,90.68,22.299999,0
2018-8-17,21:15,0,0,19.4,90.25,22.200001,0
2018-8-17,21:30,0,0,19.25,89.88,21.9,0
2018-8-17,21:45,0,0,19.08,89.59,21.299999,0
2018-8-17,22:00,0,0,18.94,89.33,21.299999,0
2018-8-17,22:15,0,0,18.82,89.07,21.5,0
2018-8-17,22:30,0,0,18.72,88.88,21.700001,0
2018-8-17,22:45,0,0,18.65,88.69,21.799999,0
2018-8-17,23:00,0,0,18.6,88.65,21.5,0
2018-8-17,23:15,0,0,18.61,88.75,21.5,0
2018-8-17,23:30,0,0,18.62,88.81,21.700001,0
2018-8-17,23:45,0,0,18.65,89.16,21.799999,0
2018-8-18,0:00,0,0,18.22,81.98,21.6,0
2018-8-18,0:15,0,0,18.29,81.7,21.4,0
2018-8-18,0:30,0,0,18.24,82.12,21.299999,0
2018-8-18,0:45,0,0,18.16,82.62,21.1,0
2018-8-18,1:00,0,0,18.1,82.97,20.9,0
2018-8-18,1:15,0,0,17.93,83.89,20.799999,0
2018-8-18,1:30,0,0,17.86,84.25,20.799999,0
2018-8-18,1:45,0,0,17.87,84.29,21,0
2018-8-18,2:00,0,0,17.91,84.4,20.6,0
2018-8-18,2:15,0,0,18.03,84.12,20.5,0
2018-8-18,2:30,0,0,18.06,83.98,20.299999,0
2018-8-18,2:45,0,0,18.03,84.51,20.1,0
2018-8-18,3:00,0,0,18.2,83.86,20.299999,0
2018-8-18,3:15,0,0,18.18,84.51,20.5,0
2018-8-18,3:30,0,0,18.39,83.89,20.4,0
2018-8-18,3:45,0,0,18.26,84.78,20.4,0
2018-8-18,4:00,0,0,18.27,85.05,20.5,0
2018-8-18,4:15,0,0,18.37,84.76,20.6,0
2018-8-18,4:30,0,0,18.4,84.9,20.5,0
2018-8-18,4:45,0,0,18.34,85.28,20.6,0
2018-8-18,5:00,0,0,18.35,85.46,20.1,0
2018-8-18,5:15,0,0,18.36,85.65,20,0
2018-8-18,5:30,0,0,18.46,85.49,19.9,0
2018-8-18,5:45,0.38,0.04,18.41,85.65,19.9,0.03345
2018-8-18,6:00,4.9,1.75,18.52,86.07,20.200001,0.1148
2018-8-18,6:15,9.4,4.12,18.53,86.55,20.1,0.0504
2018-8-18,6:30,20.3,13.81,18.9,85.86,20.1,0.2268
2018-8-18,6:45,42.62,32.84,19.29,85.13,20.1,0.193501
2018-8-18,7:00,54.49,43.89,19.74,84.53,20.200001,0.01975
2018-8-18,7:15,53.87,42.06,20.15,82.93,20.1,0.0112
2018-8-18,7:30,58.59,44.32,20.49,81.47,19.9,0.311251
2018-8-18,7:45,68.2,48.7,20.75,80.32,19.9,0.23815
2018-8-18,8:00,70.16,50.89,20.86,80,19.6,0.33055
2018-8-18,8:15,73.71,55.8,20.99,79.39,19.4,0.855053
2018-8-18,8:30,84.29,61.38,21.02,79.63,19.4,1.603405
2018-8-18,8:45,52.72,32.07,20.75,81.24,19.5,1.835955
2018-8-18,9:00,53.59,31.47,20.63,82.51,19.9,2.214557
2018-8-18,9:15,3.96,0,19.7,87.07,20.1,2.427357
2018-8-18,9:30,3.87,0,19.38,89.27,20.1,4.070112
2018-8-18,9:45,4.91,0,19.25,90.67,20.5,3.545609
2018-8-18,10:00,5.01,0,19.15,91.89,20.799999,3.066659
2018-8-18,10:15,116.39,59.06,20.11,88.53,20.700001,1.157754
2018-8-18,10:30,97.52,42.09,20.12,88.72,20.6,1.600605
2018-8-18,10:45,3.14,0,19.4,91.8,20.9,2.814358
2018-8-18,11:00,3.24,0,19.34,92.54,21.299999,3.65496
2018-8-18,11:15,83.6,67.05,19.8,90.62,21.299999,2.937558
2018-8-18,11:30,76.52,59.81,19.76,91,21.1,3.184259
2018-8-18,11:45,14.36,2.31,19.46,92.35,20.9,3.344009
2018-8-18,12:00,14.41,2.4,19.52,92.28,21.1,3.58791
2018-8-18,12:15,185.19,143.59,20.75,87.15,21,2.884509
2018-8-18,12:30,201.93,159.98,21.13,85.81,21.200001,4.624813
2018-8-18,12:45,7.1,3.95,20.11,89.4,21.4,4.837914
2018-8-18,13:00,5.86,2.97,19.82,91.34,22.200001,5.017564
2018-8-18,13:15,2.1,0,19.59,92.85,22.299999,7.047622
2018-8-18,13:30,2.06,0,19.46,93.92,23,7.338822
2018-8-18,13:45,4.27,0,19.46,94.42,23.1,10.73305
2018-8-18,14:00,4.16,0,19.41,94.78,23.6,7.708723
2018-8-18,14:15,1.28,0,19.27,95.12,23.1,6.080118
2018-8-18,14:30,1.24,0,19.19,95.41,24,11.59903
2018-8-18,14:45,1.68,0,19.13,95.62,24.1,8.117824
2018-8-18,15:00,1.61,0,19.09,95.54,24.1,7.265872
2018-8-18,15:15,58.71,31.19,19.55,93.73,24.4,6.718819
2018-8-18,15:30,81.19,70.88,19.7,93.01,24.5,8.215279
2018-8-18,15:45,0.97,0,19.32,93.96,24.5,8.155727
2018-8-18,16:00,0.9,0,19.24,94.26,25.1,10.7086
2018-8-18,16:15,1.23,0,19.18,94.5,25.799999,6.564482
2018-8-18,16:30,1.12,0,19.14,94.68,25,6.955337
2018-8-18,16:45,40.57,22.22,19.59,93.25,25,5.680319
2018-8-18,17:00,49.08,41.77,19.78,91.84,24.299999,2.313008
2018-8-18,17:15,38.96,24.41,19.94,90.74,23.5,1.785405
2018-8-18,17:30,43.88,28.58,20.02,90.29,23.1,1.723805
2018-8-18,17:45,11.72,2.4,19.9,90.87,22.799999,1.303354
2018-8-18,18:00,9.22,1.63,19.86,91.16,22.700001,1.025853
2018-8-18,18:15,18.19,12.36,19.91,91.57,22.6,0.599952
2018-8-18,18:30,14.58,9.39,19.88,92.11,22.299999,0.557802
2018-8-18,18:45,14.02,8.34,19.68,92.08,22.1,0.224301
2018-8-18,19:00,4.91,2.08,19.38,92.39,22,0.12055
2018-8-18,19:15,0,0,19.06,93.14,21.6,0.00295
2018-8-18,19:30,0,0,18.89,94.04,21.299999,0
2018-8-18,19:45,0,0,18.71,94.56,21,0
2018-8-18,20:00,0,0,18.45,94.98,21,0
2018-8-18,20:15,0,0,18.22,95.1,20.6,0
2018-8-18,20:30,0,0,17.98,94.95,20.200001,0
2018-8-18,20:45,0,0,17.78,94.42,20.1,0
2018-8-18,21:00,0,0,17.62,93.65,20,0
2018-8-18,21:15,0,0,17.49,92.8,19.700001,0
2018-8-18,21:30,0,0,17.37,92.02,19.6,0
2018-8-18,21:45,0,0,17.26,91.25,19.5,0
2018-8-18,22:00,0,0,17.14,90.67,19.700001,0
2018-8-18,22:15,0,0,17.01,90.21,19.799999,0
2018-8-18,22:30,0,0,16.94,90.04,20.1,0
2018-8-18,22:45,0,0,16.92,89.33,20.6,0
2018-8-18,23:00,0,0,16.83,89.07,20.799999,0
2018-8-18,23:15,0,0,16.78,88.74,20.4,0
2018-8-18,23:30,0,0,16.76,88.3,19.799999,0
2018-8-18,23:45,0,0,16.81,87.8,19.9,0
2018-8-19,0:00,0,0,17.81,93.23,19.799999,0
2018-8-19,0:15,0,0,17.79,93.24,19.299999,0
2018-8-19,0:30,0,0,17.74,93.39,19.200001,0
2018-8-19,0:45,0,0,17.73,93.37,19.4,0
2018-8-19,1:00,0,0,17.73,93.33,19.4,0
2018-8-19,1:15,0,0,17.73,93.24,19.299999,0
2018-8-19,1:30,0,0,17.7,92.86,19.200001,0
2018-8-19,1:45,0,0,17.83,92.27,19,0
2018-8-19,2:00,0,0,17.86,91.84,18.9,0
2018-8-19,2:15,0,0,17.88,91.52,18.799999,0
2018-8-19,2:30,0,0,17.92,91.04,18.799999,0
2018-8-19,2:45,0,0,18,90.31,18.799999,0
2018-8-19,3:00,0,0,17.96,90.1,18.6,0
2018-8-19,3:15,0,0,17.92,89.87,18.6,0
2018-8-19,3:30,0,0,17.91,89.53,18.5,0
2018-8-19,3:45,0,0,17.85,89.06,18.6,0
2018-8-19,4:00,0,0,17.97,88.33,18.5,0
2018-8-19,4:15,0,0,17.84,88.58,18.700001,0
2018-8-19,4:30,0,0,17.8,88.22,18.6,0
2018-8-19,4:45,0,0,17.77,88.12,18.6,0
2018-8-19,5:00,0,0,17.79,87.77,18.9,0
2018-8-19,5:15,0,0,17.73,87.76,18.799999,0
2018-8-19,5:30,0,0,17.71,87.55,18.6,0
2018-8-19,5:45,0.13,0,17.72,87.36,18.5,0
2018-8-19,6:00,3.28,0.51,17.89,86.71,18.5,0
2018-8-19,6:15,10.87,2.89,18.09,86.04,18.6,0.0616
2018-8-19,6:30,19.79,9.21,18.39,85.38,18.700001,0.126
2018-8-19,6:45,25.41,8.77,18.75,85.11,19,0.367101
2018-8-19,7:00,28.91,9.9,19.04,85.54,18.9,0.563402
2018-8-19,7:15,47.96,3.38,19.54,83.42,19,0.664202
2018-8-19,7:30,48.76,2.58,19.69,83.36,19.200001,1.636854
2018-8-19,7:45,49.46,17.05,19.76,84.25,19.4,1.835955
2018-8-19,8:00,59.83,28.51,19.86,84.92,19.700001,2.517408
2018-8-19,8:15,73.69,42.91,19.94,85.73,19.700001,2.161808
2018-8-19,8:30,59.76,24.02,19.91,86.73,20.5,4.236515
2018-8-19,8:45,57.55,18.28,19.83,87.69,20.799999,2.710608
2018-8-19,9:00,67.92,27.79,19.78,88.68,20.799999,2.822307
2018-8-19,9:15,53.6,7.52,19.48,90.54,21.200001,5.606617
2018-8-19,9:30,46.95,29.67,19.33,91.49,21.4,2.867558
2018-8-19,9:45,53.63,35.31,19.24,92.01,21.200001,3.904761
2018-8-19,10:00,52.47,32.63,19.19,92.2,21.6,5.317315
2018-8-19,10:15,64.39,32.33,19.39,91.31,22.299999,3.969763
2018-8-19,10:30,60.98,30.64,19.48,91.03,22.1,2.500608
2018-8-19,10:45,84.09,28.24,19.79,89.83,22.299999,4.933264
2018-8-19,11:00,80.55,20.7,19.9,89.42,22.299999,6.866467
2018-8-19,11:15,14.2,0,19.42,91.77,23.5,6.781171
2018-8-19,11:30,14.16,0,19.29,92.98,23.1,2.696157
2018-8-19,11:45,32.33,1.94,19.2,93.96,21.799999,2.449757
2018-8-19,12:00,36.5,1.48,19.21,93.98,22.299999,6.623318
2018-8-19,12:15,6.63,0,18.95,94.86,22.299999,9.725833
2018-8-19,12:30,6.66,0,18.89,94.96,22.6,5.253065
2018-8-19,12:45,122.2,75.09,19.74,91.68,22.799999,7.107475
2018-8-19,13:00,122.92,68.56,20.12,88.96,22.799999,7.289926
2018-8-19,13:15,82.63,43.98,20.04,88.45,22.700001,4.768665
2018-8-19,13:30,101.75,51.6,20.05,88.51,23.299999,7.343369
2018-8-19,13:45,7.97,0,19.61,89.88,23.5,6.602422
2018-8-19,14:00,7.76,0,19.52,90.16,23.299999,5.662016
2018-8-19,14:15,127.55,101.99,20.29,86.93,23.299999,3.787011
2018-8-19,14:30,122.32,90.05,20.41,86.42,23.200001,5.592317
2018-8-19,14:45,134.53,99.19,20.77,84.25,22.700001,2.377558
2018-8-19,15:00,134.37,97.93,20.89,83.95,22.200001,2.388157
2018-8-19,15:15,20.08,0,20.32,86.08,22.6,5.026115
2018-8-19,15:30,18.77,0,20.2,86.76,22.6,2.175206
2018-8-19,15:45,102.56,75.51,20.58,85.77,22.4,4.597414
2018-8-19,16:00,102.6,78.49,20.52,85.92,22.700001,3.781862
2018-8-19,16:15,144.9,71.74,20.82,84.63,22.9,6.946371
2018-8-19,16:30,124.27,65.93,20.74,84.94,22.9,4.922665
2018-8-19,16:45,99.04,40.36,20.59,85.77,22.799999,1.956957
2018-8-19,17:00,83.92,18.34,20.41,86.62,21.9,0.695302
2018-8-19,17:15,68.57,7.53,20.21,87.21,21.6,1.477555
2018-8-19,17:30,63.02,7.65,20.02,87.66,21.6,1.367904
2018-8-19,17:45,48.93,18.05,19.8,88.25,21.299999,1.188403
2018-8-19,18:00,43.03,18.61,19.66,88.71,21.200001,0.269101
2018-8-19,18:15,21.82,11.04,19.35,89.96,21.200001,0.804502
2018-8-19,18:30,11.23,1.24,19.05,91.43,21.200001,0.650352
2018-8-19,18:45,4.7,0,18.85,92.34,21.299999,0.372851
2018-8-19,19:00,1.63,0,18.67,93.01,21.299999,0.09255
2018-8-19,19:15,0,0,18.54,93.38,20.9,0
2018-8-19,19:30,0,0,18.47,93.37,20.9,0
2018-8-19,19:45,0,0,18.42,93.3,21,0
2018-8-19,20:00,0,0,18.36,93.27,21,0
2018-8-19,20:15,0,0,18.18,93.96,21,0
2018-8-19,20:30,0,0,17.99,94.66,20.700001,0
2018-8-19,20:45,0,0,17.99,94.51,20.700001,0
2018-8-19,21:00,0,0,17.92,94.47,20.5,0
2018-8-19,21:15,0,0,17.81,94.84,20.299999,0
2018-8-19,21:30,0,0,17.71,94.72,20.299999,0
2018-8-19,21:45,0,0,17.78,94.11,20.200001,0
2018-8-19,22:00,0,0,17.82,93.44,20.1,0
2018-8-19,22:15,0,0,17.62,93.38,19.700001,0
2018-8-19,22:30,0,0,17.59,93.06,19.5,0
2018-8-19,22:45,0,0,17.66,92.14,19.4,0
2018-8-19,23:00,0,0,17.72,91.24,19.299999,0
2018-8-19,23:15,0,0,17.68,90.82,19.299999,0
2018-8-19,23:30,0,0,17.7,90.09,19.299999,0
2018-8-19,23:45,0,0,17.78,89.08,18.9,0
2018-8-20,0:00,0,0,18.78,90.48,19,0
2018-8-20,0:15,0,0,18.76,90.58,19.200001,0
2018-8-20,0:30,0,0,18.76,90.46,19.4,0
2018-8-20,0:45,0,0,18.56,91.23,19.200001,0
2018-8-20,1:00,0,0,18.26,91.83,19,0
2018-8-20,1:15,0,0,17.88,92.31,18.9,0
2018-8-20,1:30,0,0,17.49,92.05,18.299999,0
2018-8-20,1:45,0,0,17.15,91.57,18.200001,0
2018-8-20,2:00,0,0,16.85,91.03,18.200001,0
2018-8-20,2:15,0,0,16.6,90.28,18,0
2018-8-20,2:30,0,0,16.43,89.32,17.799999,0
2018-8-20,2:45,0,0,16.38,88.11,17.9,0
2018-8-20,3:00,0,0,16.48,86.6,17.5,0
2018-8-20,3:15,0,0,16.51,85.38,17.4,0
2018-8-20,3:30,0,0,16.62,84.46,17.5,0
2018-8-20,3:45,0,0,16.61,84.13,17.299999,0
2018-8-20,4:00,0,0,16.52,84.16,17,0
2018-8-20,4:15,0,0,16.46,84.15,16.700001,0
2018-8-20,4:30,0,0,16.39,84.3,16.9,0
2018-8-20,4:45,0,0,16.3,84.57,16.200001,0
2018-8-20,5:00,0,0,16.19,84.99,16.299999,0
2018-8-20,5:15,0,0,16.06,85.47,16.299999,0
2018-8-20,5:30,0,0,15.96,86.03,16.200001,0
2018-8-20,5:45,0,0,15.88,86.51,15.9,0
2018-8-20,6:00,16.05,8.37,15.94,87.02,15.4,0.22135
2018-8-20,6:15,55.27,39.25,16.3,86.79,15.3,0.543651
2018-8-20,6:30,87.07,66.86,16.77,85.78,15.6,1.031152
2018-8-20,6:45,139.56,114.35,17.4,84.25,16.1,1.549302
2018-8-20,7:00,178.09,149.92,18.13,83.45,16.799999,2.182403
2018-8-20,7:15,235.52,203.91,18.8,80.89,17.9,3.031856
2018-8-20,7:30,273.96,240.45,19.22,78.6,18.700001,3.94351
2018-8-20,7:45,329.76,293.96,19.63,76.58,19.5,5.070313
2018-8-20,8:00,366.2,329.09,20.1,75.44,20.200001,6.256217
2018-8-20,8:15,419.58,380.74,20.71,73.73,20.5,7.458771
2018-8-20,8:30,454.22,414.36,21.39,70.04,20.799999,8.611074
2018-8-20,8:45,504.39,463.15,22.04,65.7,22.1,9.757478
2018-8-20,9:00,536.41,494.35,22.66,63.47,22.6,10.84818
2018-8-20,9:15,582.16,539,23.35,60.85,22.700001,11.90779
2018-8-20,9:30,610.95,567.12,24.01,57.95,23.9,12.90859
2018-8-20,9:45,651.37,606.64,24.65,55.2,24.6,13.77219
2018-8-20,10:00,676.39,631.13,25.25,52.47,25,14.48429
2018-8-20,10:15,710.62,664.65,25.84,49.73,25.299999,15.2524
2018-8-20,10:30,731.28,684.89,26.39,47.01,26.4,15.93665
2018-8-20,10:45,759.4,712.46,26.88,44.25,26.6,16.40485
2018-8-20,11:00,775.94,728.68,27.27,42.2,27.5,16.887051
2018-8-20,11:15,796.53,748.91,27.6,40.51,27.5,17.2966
2018-8-20,11:30,805.17,757.51,27.89,38.84,28.6,17.44515
2018-8-20,11:45,810.37,762.89,28.14,37.39,29.4,17.81271
2018-8-20,12:00,802.13,755.34,28.41,36.16,29.9,18.373461
2018-8-20,12:15,787.37,741.59,28.64,35.16,30.200001,18.645361
2018-8-20,12:30,767.66,723.03,28.87,34.33,30.4,18.589359
2018-8-20,12:45,748.07,704.44,29.06,33.88,30.5,18.519211
2018-8-20,13:00,733.41,685.6,29.21,33.5,31,18.368311
2018-8-20,13:15,718.97,665.61,29.32,33.21,31.299999,18.18881
2018-8-20,13:30,711.26,668.83,29.43,32.97,31.5,18.062811
2018-8-20,13:45,697.71,655.35,29.52,32.66,32.400002,16.001711
2018-8-20,14:00,688.83,646.51,29.61,32.29,32.799999,17.35631
2018-8-20,14:15,670.45,628.28,29.67,31.92,31.1,16.1465
2018-8-20,14:30,657.12,615.04,29.73,31.44,30.5,8.572834
2018-8-20,14:45,630.86,589.18,29.77,30.94,31.4,9.520345
2018-8-20,15:00,611.57,570.2,29.82,30.43,32.700001,14.0869
2018-8-20,15:15,578.11,537.38,29.84,30.14,30.799999,12.7685
2018-8-20,15:30,554,513.73,29.86,30.19,32.400002,11.14634
2018-8-20,15:45,513.6,474.21,29.82,30.72,31.4,10.59979
2018-8-20,16:00,485.36,446.59,29.78,31.58,30.799999,11.94409
2018-8-20,16:15,439.63,401.98,29.67,32.91,31.1,9.742784
2018-8-20,16:30,407.57,370.79,29.53,34.89,30.6,9.459532
2018-8-20,16:45,356.73,321.52,29.27,38.01,30.9,7.592777
2018-8-20,17:00,320.94,287.06,28.88,42.48,30.6,6.342473
2018-8-20,17:15,267.02,235.36,28.27,48.79,30.6,5.184569
2018-8-20,17:30,230.33,200.49,27.55,56.3,30.1,3.285961
2018-8-20,17:45,178.44,151.46,26.76,64.4,29.799999,2.80686
2018-8-20,18:00,145.15,120.36,26.14,70.46,30.1,1.834358
2018-8-20,18:15,98.46,77.41,25.53,75.12,29.700001,1.021005
2018-8-20,18:30,69.36,51.39,24.92,78.54,28.1,0.493402
2018-8-20,18:45,29.42,17.99,24.03,81.87,27.5,0.555152
2018-8-20,19:00,8.06,3.19,23.42,82.84,27.1,0.109501
2018-8-20,19:15,0,0,22.95,83.2,25.700001,0
2018-8-20,19:30,0,0,22.5,83.98,24.1,0
2018-8-20,19:45,0,0,22.22,83.77,23.799999,0
2018-8-20,20:00,0,0,21.9,83.54,23.9,0
2018-8-20,20:15,0,0,21.65,82.8,23.6,0
2018-8-20,20:30,0,0,21.5,81.62,24.1,0
2018-8-20,20:45,0,0,21.37,80.21,23.9,0
2018-8-20,21:00,0,0,21.24,78.75,23.700001,0
2018-8-20,21:15,0,0,21.1,77.09,23.4,0
2018-8-20,21:30,0,0,20.9,75.39,22.700001,0
2018-8-20,21:45,0,0,20.64,73.64,22.299999,0
2018-8-20,22:00,0,0,20.44,71.39,21.9,0
2018-8-20,22:15,0,0,20.28,68.61,21.6,0
2018-8-20,22:30,0,0,20.18,65.79,23.4,0
2018-8-20,22:45,0,0,20.19,63.39,24,0
2018-8-20,23:00,0,0,20.29,61.17,20.9,0
2018-8-20,23:15,0,0,20.5,58.54,19.9,0
2018-8-20,23:30,0,0,20.78,56.05,19.799999,0
2018-8-20,23:45,0,0,21.16,53.66,19.9,0
2018-8-21,0:00,0,0,19.88,48.16,19.9,0
2018-8-21,0:15,0,0,19.86,48.13,20.200001,0
2018-8-21,0:30,0,0,19.85,48.18,20.200001,0
2018-8-21,0:45,0,0,19.79,48.38,20.299999,0
2018-8-21,1:00,0,0,19.64,48.84,20,0
2018-8-21,1:15,0,0,19.48,49.33,19.5,0
2018-8-21,1:30,0,0,19.35,49.64,19.200001,0
2018-8-21,1:45,0,0,19.21,49.98,19.299999,0
2018-8-21,2:00,0,0,19.02,50.47,20.4,0
2018-8-21,2:15,0,0,18.83,51,21.5,0
2018-8-21,2:30,0,0,18.64,51.53,21.5,0
2018-8-21,2:45,0,0,18.44,52.15,17.1,0
2018-8-21,3:00,0,0,18.23,52.82,17.799999,0
2018-8-21,3:15,0,0,18.02,53.53,18.799999,0
2018-8-21,3:30,0,0,17.83,54.19,20.6,0
2018-8-21,3:45,0,0,17.62,54.88,19.200001,0
2018-8-21,4:00,0,0,17.44,55.55,16.1,0
2018-8-21,4:15,0,0,17.28,56.16,16.299999,0
2018-8-21,4:30,0,0,17.12,56.78,17.5,0
2018-8-21,4:45,0,0,16.98,57.35,16.5,0
2018-8-21,5:00,0,0,16.84,57.9,15.4,0
2018-8-21,5:15,0,0,16.71,58.46,17.4,0
2018-8-21,5:30,0,0,16.59,58.95,18.700001,0
2018-8-21,5:45,0,0,16.48,59.37,17.4,0
2018-8-21,6:00,16.43,8.56,16.52,59.73,17.9,0.1568
2018-8-21,6:15,59.74,42.62,16.89,59.79,14.7,0.423101
2018-8-21,6:30,93.16,71.77,17.32,59.95,15.9,0.848701
2018-8-21,6:45,146.54,120.36,18.01,59.1,17.5,1.355802
2018-8-21,7:00,183.31,154.62,18.62,57.5,17.9,1.969453
2018-8-21,7:15,239.22,207.41,19.29,56.37,17.700001,2.729757
2018-8-21,7:30,276.56,243,19.9,54.69,18.700001,3.58496
2018-8-21,7:45,332.07,296.24,20.48,53.08,19.6,4.563513
2018-8-21,8:00,368.47,331.34,20.94,51.87,21.4,5.623267
2018-8-21,8:15,421.88,382.99,21.38,50.68,22.5,6.767171
2018-8-21,8:30,456.5,416.58,21.78,49.48,22.5,7.956175
2018-8-21,8:45,506.77,465.45,22.15,48.33,24,9.099929
2018-8-21,9:00,538.89,496.75,22.47,47.48,23.9,10.17913
2018-8-21,9:15,584.72,541.46,22.85,46.57,24.9,11.24479
2018-8-21,9:30,613.6,569.65,23.21,45.7,25,12.18384
2018-8-21,9:45,654.21,609.36,23.61,44.54,24.6,13.03904
2018-8-21,10:00,679.28,633.89,23.94,43.15,25.200001,13.92505
2018-8-21,10:15,713.61,667.5,24.26,42.28,26.299999,12.64785
2018-8-21,10:30,734.27,687.74,24.59,41.2,26,15.8263
2018-8-21,10:45,761.81,714.72,24.87,40.1,25.9,7.509622
2018-8-21,11:00,777.77,730.36,25.12,39.14,26.4,11.8609
2018-8-21,11:15,798.05,750.24,25.37,38.14,26,11.21106
2018-8-21,11:30,808.92,760.91,25.58,37.62,26.200001,16.522659
2018-8-21,11:45,821.21,772.96,25.79,37.01,26.6,16.58176
2018-8-21,12:00,826.46,778.13,26.01,36.18,26.4,17.63266
2018-8-21,12:15,829.53,781.18,26.21,35.61,26.4,17.581961
2018-8-21,12:30,826.61,778.44,26.37,35.1,26.9,16.06156
2018-8-21,12:45,818.16,770.36,26.53,34.51,27.4,17.53451
2018-8-21,13:00,808.2,760.8,26.68,33.76,27.5,12.40151
2018-8-21,13:15,793.66,746.69,26.81,33.13,27.799999,15.93896
2018-8-21,13:30,781.38,734.75,26.93,32.67,28.200001,17.09166
2018-8-21,13:45,759.59,713.51,27.03,32.33,28.799999,16.103109
2018-8-21,14:00,738.72,693.31,27.11,32.18,27.700001,12.41645
2018-8-21,14:15,702.5,658.22,27.17,32.32,27.799999,12.14331
2018-8-21,14:30,663.26,619.29,27.22,32.86,28.6,11.00474
2018-8-21,14:45,598.74,550.71,27.18,34.24,28.9,13.95961
2018-8-21,15:00,557.74,519.56,26.98,37.01,28.700001,12.59459
2018-8-21,15:15,497.58,462.03,26.46,41.84,30.200001,11.00709
2018-8-21,15:30,447.29,414.25,25.67,47.8,28.4,9.540882
2018-8-21,15:45,380.95,351.17,24.84,53.23,29,9.134281
2018-8-21,16:00,331.4,304.18,24.24,57.02,27.6,5.012716
2018-8-21,16:15,293.46,267.84,23.86,59.29,26.200001,5.043366
2018-8-21,16:30,288.14,261.67,23.68,60.33,25.299999,4.062013
2018-8-21,16:45,277.64,249.84,23.53,61.06,24.6,3.069609
2018-8-21,17:00,271.16,242.16,23.4,61.73,24.299999,1.979206
2018-8-21,17:15,237.76,209.29,23.23,62.37,23.799999,1.530755
2018-8-21,17:30,210.29,182.7,23.05,63.08,23.700001,1.241904
2018-8-21,17:45,164.93,139.79,22.81,64.17,23.299999,1.211104
2018-8-21,18:00,133.68,110.39,22.55,65.52,23.700001,1.707155
2018-8-21,18:15,88.2,68.93,22.16,69.14,23.5,0.821302
2018-8-21,18:30,59.1,42.12,21.66,72.64,22.9,0.420601
2018-8-21,18:45,23.23,13.7,21.21,72.99,23.200001,0.042
2018-8-21,19:00,5.23,1.78,20.69,74.57,22.700001,0
2018-8-21,19:15,0,0,20.26,76.01,22.5,0
2018-8-21,19:30,0,0,19.81,77.52,22.200001,0
2018-8-21,19:45,0,0,19.43,78.76,22.200001,0
2018-8-21,20:00,0,0,19.01,79.99,22,0
2018-8-21,20:15,0,0,18.7,80.63,21.799999,0
2018-8-21,20:30,0,0,18.32,81.64,21.799999,0
2018-8-21,20:45,0,0,18.03,82.11,21.4,0
2018-8-21,21:00,0,0,17.82,81.97,21.5,0
2018-8-21,21:15,0,0,17.67,81.7,20.6,0
2018-8-21,21:30,0,0,17.51,81.42,21.1,0
2018-8-21,21:45,0,0,17.45,80.44,21.1,0
2018-8-21,22:00,0,0,17.3,80.05,20.1,0
2018-8-21,22:15,0,0,17.2,79.12,20.299999,0
2018-8-21,22:30,0,0,17.12,78.29,20.299999,0
2018-8-21,22:45,0,0,17.05,77.44,20.1,0
2018-8-21,23:00,0,0,16.94,76.75,19.5,0
2018-8-21,23:15,0,0,16.88,75.81,19.200001,0
2018-8-21,23:30,0,0,16.84,74.84,19.700001,0
2018-8-21,23:45,0,0,16.92,73.26,19.299999,0
2018-8-22,0:00,0,0,17.19,62.47,19,0
2018-8-22,0:15,0,0,17.13,62.48,19.4,0
2018-8-22,0:30,0,0,17.25,61.93,19.299999,0
2018-8-22,0:45,0,0,17.28,61.81,19.1,0
2018-8-22,1:00,0,0,17.31,61.71,19.1,0
2018-8-22,1:15,0,0,17.3,61.74,19.5,0
2018-8-22,1:30,0,0,17.4,61.4,19.4,0
2018-8-22,1:45,0,0,17.33,61.65,19.4,0
2018-8-22,2:00,0,0,17.21,62.18,18.700001,0
2018-8-22,2:15,0,0,17.22,62.24,19,0
2018-8-22,2:30,0,0,17.14,62.69,18.5,0
2018-8-22,2:45,0,0,17.15,62.87,19,0
